date_time_(UTC),channel,duration,https://archive.org/details/,text
2024-02-29 22:03:00,CNNW,59,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/180,TOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. . Paula Reid | @W Chief Legal Affairs Correspondent\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE
2024-02-29 22:03:00,FOXNEWSW,27,FOXNEWSW_20240229_220000_The_Five/start/180,NOW: BIDEN & TRUMP MAKE DUELING BORDER VISITS\nTRUMP: JOE BIDEN WON'T SAY LAKEN RILEY'S NAME
2024-02-29 22:04:00,CNNW,25,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/240,TOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. . Paula Reid | @©W Chief Legal Affairs Correspondent\nSPECIAL COUNSEL WANTS TO KNOW IF POTENTIAL JURORS IN. CLASSIFIED DOCUMENTS CASE BELIEVE 2O2O ELECTION WAS STOLEN\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. . Paula Reid | @W Chief Legal Affairs Correspondent\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE
2024-02-29 22:04:00,MSNBCW,38,MSNBCW_20240229_210000_Deadline_White_House/start/3840,REPORT: PROSECUTORS PLAN TO QUOTE FROM TRUMP'S BOOKS. TO MAKE HUSH MONEY CASE AGAINST HIM
2024-02-29 22:05:00,CNNW,41,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/300,TOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE\nFEDERAL ELECTION SUBVERSION TRIAL DELAYED '
2024-02-29 22:06:00,BBCNEWS,7,,eyl K. [O NEWS
2024-02-29 22:06:00,CNNW,43,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/360,TOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. Elie Honig | W Senior Legal Analyst\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. . Paula Reid | @©W Chief Legal Affairs Correspondent
2024-02-29 22:06:00,FOXNEWSW,8,FOXNEWSW_20240229_220000_The_Five/start/360,NOW: BIDEN & TRUMP MAKE DUELING BORDER VISITS | oS
2024-02-29 22:07:00,BBCNEWS,7,,Aunt. [O 8 NEWS
2024-02-29 22:07:00,CNNW,56,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/420,TOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. Elie Honig | W Senior Legal Analyst
2024-02-29 22:07:00,MSNBCW,27,MSNBCW_20240229_210000_Deadline_White_House/start/4020,"WITH SCOTUS DECISION DELAYING TRUMP FEDERAL ELECTION TRIAL,. ALL EYES TURN TO MANHATTAN DA HUSH MONEY CASE\nREPORT: PROSECUTORS PLAN TO QUOTE FROM TRUMP'S BOOKS. TO MAKE HUSH MONEY CASE AGAINST HIM"
2024-02-29 22:08:00,CNNW,30,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/480,SPECIAL COUNSEL WANTS TO KNOW IF POTENTIAL JURORS IN. CLASSIFIED DOCUMENTS CASE BELIEVE 2O2O ELECTION WAS STOLEN\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE. . Alyssa Farah Griffin | @W Political Commentator
2024-02-29 22:09:00,BBCNEWS,3,,[O NEWS
2024-02-29 22:09:00,CNNW,33,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/540,TIMING OF TRUMP'S TRIALS IS UNCLEAR AS U.S. SUPREME COURT. AGREES TO HEAR ARGUMENT THAT HE IS IMMUNE FROM PROSECUTION\nTOMORROW: HEARING COULD DETERMINE CLASSIFIED DOCS TRIAL DATE\nElie Honig\nSPECIAL COUNSEL WANTS TO KNOW IF POTENTIAL JURORS IN. CLASSIFIED DOCUMENTS CASE BELIEVE 2O2O ELECTION WAS STOLEN
2024-02-29 22:09:00,MSNBCW,36,MSNBCW_20240229_210000_Deadline_White_House/start/4140,"WITH SCOTUS DECISION DELAYING TRUMP FEDERAL ELECTION TRIAL,. ALL EYES TURN TO MANHATTAN DA HUSH MONEY CASE\nMANHATTAN DA SEEKS GAG ORDER AGAINST. TRUMP IN HUSH MONEY CASE\nSzMSNBC. LISA RUBIN LEGAL CORRESPONDENT"
2024-02-29 22:10:00,CNNW,54,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/600,TIMING OF TRUMP'S TRIALS IS UNCLEAR AS U.S. SUPREME COURT. AGREES TO HEAR ARGUMENT THAT HE IS IMMUNE FROM PROSECUTION\nAlyssa Farah Griffin &W Political Commentator l
2024-02-29 22:10:00,MSNBCW,61,MSNBCW_20240229_210000_Deadline_White_House/start/4200,MANHATTAN DA SEEKS GAG ORDER AGAINST. TRUMP IN HUSH MONEY CASE
2024-02-29 22:11:00,CNNW,47,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/660,TIMING OF TRUMP'S TRIALS IS UNCLEAR AS U.S. SUPREME COURT. AGREES TO HEAR ARGUMENT THAT HE IS IMMUNE FROM PROSECUTION
2024-02-29 22:11:00,MSNBCW,57,MSNBCW_20240229_210000_Deadline_White_House/start/4260,MANHATTAN DA SEEKS GAG ORDER AGAINST. TRUMP IN HUSH MONEY CASE\nSzMSNBC. LISA RUBIN LEGAL CORRESPONDENT
2024-02-29 22:12:00,FOXNEWSW,8,FOXNEWSW_20240229_220000_The_Five/start/720,"NOW: RUMP AT MIGRATION HOT SPOT, BDEN IS NOT [ 224"
2024-02-29 22:12:00,MSNBCW,58,MSNBCW_20240229_210000_Deadline_White_House/start/4320,MANHATTAN DA SEEKS GAG ORDER AGAINST. TRUMP IN HUSH MONEY CASE
2024-02-29 22:13:00,MSNBCW,49,MSNBCW_20240229_210000_Deadline_White_House/start/4380,"MANHATTAN DA SEEKS GAG ORDER AGAINST. TRUMP IN HUSH MONEY CASE\n! !:!:! !:! :”!;! CIVIL RIGHTS ATTORNEY\nPRESIDENT, LEADERSHIP CONFERENCE. ON CIVIL & HUMAN RIGHTS"
2024-02-29 22:14:00,FOXNEWSW,10,FOXNEWSW_20240229_220000_The_Five/start/840,246.8751. )FNATURE.COM
2024-02-29 22:15:00,CNNW,4,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/900,MesoBook.com 8OO-872-49(\n' - Visit turbotax.com
2024-02-29 22:15:00,FOXNEWSW,32,FOXNEWSW_20240229_220000_The_Five/start/900,e | MORGAN & MORGAN. (8OO) 6O2 58OO ForThePeople.com
2024-02-29 22:15:00,MSNBCW,31,MSNBCW_20240229_210000_Deadline_White_House/start/4500,"REPORT: PROSECUTORS PLAN TO QUOTE FROM TRUMP'S BOOKS. TO MAKE HUSH MONEY CASE AGAINST HIM\nMANHATTAN DA SEEKS GAG ORDER AGAINST. TRUMP IN HUSH MONEY CASE\nPRESIDENT, LEADERSHIP CONFERENCE. ON CIVIL & HUMAN RIGHTS"
2024-02-29 22:16:00,CNNW,35,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/960,HOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN. . Manu Raju @W Chief Congressional Correspondent\nMesoBook.com 8OO-872-49(
2024-02-29 22:16:00,FOXNEWSW,18,FOXNEWSW_20240229_220000_The_Five/start/960,xcom G7 (8OO) 755-789O. . red by Medicare Dexcom.com/Easy
2024-02-29 22:16:00,MSNBCW,62,MSNBCW_20240229_210000_Deadline_White_House/start/4560,REPORT: PROSECUTORS PLAN TO QUOTE FROM TRUMP'S BOOKS. TO MAKE HUSH MONEY CASE AGAINST HIM
2024-02-29 22:17:00,CNNW,31,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1020,HOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN. . Manu Raju @W Chief Congressional Correspondent
2024-02-29 22:17:00,FOXNEWSW,13,FOXNEWSW_20240229_220000_The_Five/start/1020,SUPREME FREAK-OUT. DEMOCRATS. MEDIA PANIC SCOTUS WILL DELAY TRUMP TRIAL\n| TRUMP-A-POCALYPSE. ' MEDIA. DEMOCRATS PANIC OVER POTENTIAL JAN 6 TRIAL DELAY
2024-02-29 22:17:00,MSNBCW,24,MSNBCW_20240229_210000_Deadline_White_House/start/4620,"REPORT: PROSECUTORS PLAN TO QUOTE FROM TRUMP'S BOOKS. TO MAKE HUSH MONEY CASE AGAINST HIM\n| WITH SCOTUS DECISION DELAYING TRUMP FEDERAL ELECTION TRIAL,. I ALL EYES TURN TO MANHATTAN DA HUSH MONEY CASE"
2024-02-29 22:18:00,CNNW,45,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1080,HOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN. Rep. Nancy Mace | (R) South Carolina\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN. . Manu Raju @W Chief Congressional Correspondent
2024-02-29 22:18:00,MSNBCW,62,MSNBCW_20240229_210000_Deadline_White_House/start/4680,"| WITH SCOTUS DECISION DELAYING TRUMP FEDERAL ELECTION TRIAL,. I ALL EYES TURN TO MANHATTAN DA HUSH MONEY CASE"
2024-02-29 22:19:00,CNNW,55,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1140,HOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN. . Sen. Martin Heinrich | (D) New Mexico
2024-02-29 22:19:00,FOXNEWSW,10,FOXNEWSW_20240229_220000_The_Five/start/1140,MEDIA FREAKS OUT OVER POTENTIAL TRUNP TRIALDELAY [z
2024-02-29 22:19:00,MSNBCW,60,MSNBCW_20240229_210000_Deadline_White_House/start/4740,"WITH SCOTUS DECISION DELAYING TRUMP FEDERAL ELECTION TRIAL,. ALL EYES TURN TO MANHATTAN DA HUSH MONEY CASE"
2024-02-29 22:20:00,CNNW,30,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1200,"BIDEN, TRUMP IN TEXAS AS IMMIGRATION DOMINATES 2O24 RACE\nBIDEN, TRUMP IN TEXAS AS IMMIGRATION DOMINATES 2O24 RACE. . Sen. Martln Heinrich | (D) New Mexico\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN"
2024-02-29 22:21:00,BBCNEWS,5,,Inquify Chair. [O NEWS
2024-02-29 22:21:00,CNNW,38,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1260,ROMNEY ON REPUBLICAN SUPPORT FOR UKRAINE AID\nHOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN
2024-02-29 22:21:00,FOXNEWSW,9,FOXNEWSW_20240229_220000_The_Five/start/1260,"<= | S. SUPREME FREAK-OUT. DEMOCRATS, MEDIA PANIC SCOTUS WILL DELAY TRUMP TRIAL AT"
2024-02-29 22:21:00,MSNBCW,9,MSNBCW_20240229_210000_Deadline_White_House/start/4860,"People featured are compensated by Gilead.\nBIKTARVY® is a prescription medicine for many people with HIV-1.. Your healthcare provider will determine if BIKTARVY is right for you.\nAccording to DHHS, taking HIV treatment as prescribed and getting to and staying. for at least 6 months prevents transmitting HIV through sex. Talk to your healthcare pro\nTell your healthcare provider right away about any symptoms you have while takir\nUndetectable means the amount of virus. in your blood is so low it cannot be measured by a lab test.\nTell your..."
2024-02-29 22:22:00,CNNW,42,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1320,"ROMNEY: IF U.S. DOESN'T PASS AID FOR UKRAINE,. TRUST IN AMERICA & UKRAINIAN LIVES WILL BE LOST\nSen. Martin Heinrich | (D) New Mexico\nROMNEY ON REPUBLICAN SUPPORT FOR UKRAINE AID"
2024-02-29 22:22:00,MSNBCW,5,MSNBCW_20240229_210000_Deadline_White_House/start/4920,"If you have hepatitis B and stop taking BIKTARVY,. your hepatitis may get worse.\nTell your healthcare provider about any medicines and supplements you"
2024-02-29 22:23:00,BBCNEWS,5,,ANl AN. . -. [O NEWS
2024-02-29 22:23:00,CNNW,62,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1380,HOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN
2024-02-29 22:23:00,FOXNEWSW,11,FOXNEWSW_20240229_220000_The_Five/start/1380,MEDIA FREAKS OUT OVER POTENTIAL TRUMP TRIALDELAY |(eerrindt™
2024-02-29 22:23:00,MSNBCW,3,MSNBCW_20240229_210000_Deadline_White_House/start/4980,Use overpatch as instructed.
2024-02-29 22:24:00,CNNW,27,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1440,HOUSE PASSES SHORT-TERM FUNDING BILL TO AVERT PARTIAL SHUTDOWN. . Sen. Martin Heinrich | (D) New Mexico
2024-02-29 22:24:00,FOXNEWSW,11,FOXNEWSW_20240229_220000_The_Five/start/1440,". SUPREME FREAK-OUT aHannﬂﬁ. DEMOCRATS, MEDIA PANIC SCOTUS WILL DELAY TRUMP TRIAL\n. SUPREME FREAK-OUT Hanmrv. DEMOCRATS, MEDIA PANIC SCOTUS WILL DELAY TRUMP TRIAL gTRU“Tﬁ"
2024-02-29 22:25:00,FOXNEWSW,15,FOXNEWSW_20240229_220000_The_Five/start/1500,". SUPREME FREAK-OUT aHannﬂﬁ. DEMOCRATS, MEDIA PANIC SCOTUS WILL DELAY TRUMP TRIAL"
2024-02-29 22:25:00,MSNBCW,33,MSNBCW_20240229_210000_Deadline_White_House/start/5100,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nl WHAT TRUMP'S 2ND TERM AMERICA COULD LOOK LIKE"
2024-02-29 22:26:00,MSNBCW,48,MSNBCW_20240229_210000_Deadline_White_House/start/5160,. WHAT TRUMP'S 2ND TERM AMERICA COULD LOOK LIKE
2024-02-29 22:27:00,FOXNEWSW,6,FOXNEWSW_20240229_220000_The_Five/start/1620,°§°TOMMIECOPPER.COM
2024-02-29 22:27:00,MSNBCW,23,MSNBCW_20240229_210000_Deadline_White_House/start/5220,"FORMER PRIME MINISTER. OF AUSTRALIA\nFMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. l - REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\n. WHAT TRUMP'S 2ND TERM AMERICA COULD LOOK LIKE"
2024-02-29 22:28:00,FOXNEWSW,12,FOXNEWSW_20240229_220000_The_Five/start/1680,Visiting Angels. 866-492-6435\nviitirigAaligcio.Luilii/warccr
2024-02-29 22:28:00,MSNBCW,55,MSNBCW_20240229_210000_Deadline_White_House/start/5280,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nFORMER PRIME MINISTER. OF AUSTRALIA"
2024-02-29 22:29:00,CNNW,14,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1740,"GAZA HEALTH MINISTRY: 112 DEAD, 76O HURT AFTER IDF FIRED. ON THOSE IN FOOD LINE; IDF SAYS INCIDENT IS UNDER REVIEW\n*Vacation voucher is not available in Oregon"
2024-02-29 22:29:00,FOXNEWSW,9,FOXNEWSW_20240229_220000_The_Five/start/1740,"TEPEZZA is an infusion. TEPEZZA may cause infusion reactions. Tell your doctor right away. if you experience any of these symptoms: high blood pressure, fast heartbeat, redness of. the face or feeling hot, difficulty breathing, headache, or muscle pain.. . myTEPEZZA.com 1-866-833-1O2O\nTell your doctor if you have diabetes or inflammatory bowel disease (IBD).. If you are pregnant, TEPEZZA may harm your unborn baby.. . myTEPEZZA.com 1-866-833-1O2O"
2024-02-29 22:30:00,CNNW,62,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1800,"GAZA HEALTH MINISTRY: 112 DEAD, 76O HURT AFTER IDF FIRED. ON THOSE IN FOOD LINE; IDF SAYS INCIDENT IS UNDER REVIEW"
2024-02-29 22:30:00,FOXNEWSW,18,FOXNEWSW_20240229_220000_The_Five/start/1800,"i KAMALA PRAISES \""PROGRESSIVE PROSECUTORS\""\nTEPEZZA may cause severe hearing problems including hearing loss,. which in some cases may be permanent. Tell your doctor if you have. any signs or symptoms of hearing problems or changes in hearing.. . myTEPEZZA.com 1-866-833-1O2O"
2024-02-29 22:31:00,BBCNEWS,3,,[O NEWS
2024-02-29 22:31:00,FOXNEWSW,28,FOXNEWSW_20240229_220000_The_Five/start/1860,"KAMALA PRAISES \""PROGRESSIVE PROSECUTORS\"
2024-02-29 22:31:00,MSNBCW,61,MSNBCW_20240229_210000_Deadline_White_House/start/5460,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\"
2024-02-29 22:32:00,MSNBCW,35,MSNBCW_20240229_210000_Deadline_White_House/start/5520,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nFORMER PRIME MINISTER. OF AUSTRALIA"
2024-02-29 22:33:00,CNNW,38,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/1980,"GAZA HEALTH MINISTRY: 112 DEAD, 76O HURT AFTER IDF FIRED. ON THOSE IN FOOD LINE; IDF SAYS INCIDENT IS UNDER REVIEW\nGAZA WITNESS: IDF OPENS FIRE NEAR FOOD. CONVOY, CAUSES TRUCKS TO RUN PEOPLE OVER\nPhilippe Lazzarini | UNRWA Commissioner General"
2024-02-29 22:33:00,MSNBCW,62,MSNBCW_20240229_210000_Deadline_White_House/start/5580,"Y FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. - | REVERENCE FOR PUTIN IS \""REALLY CREEPY\"
2024-02-29 22:34:00,BBCNEWS,22,,[O ENEWS\nCounting under way in Rochdale by-election\nFollow live at bbc.co.uk/news
2024-02-29 22:34:00,CNNW,22,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2040,"GAZA HEALTH MINISTRY: 112 DEAD, 76O HURT AFTER IDF FIRED. ON THOSE IN FOOD LINE; IDF SAYS INCIDENT IS UNDER REVIEW\nJUST IN -"
2024-02-29 22:35:00,BBCNEWS,82,,[O ENEWS
2024-02-29 22:35:00,CNNW,12,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2100,"\""ALL OVER THE MAP\""\nAsk your healthcare provider about VRAYLAR. Available by prescription only.\nVRAYLAR is approved in adults to treat depressive episodes that happen with bipolar | disorder (bipolar | dep!. and for the short-term treatment of manic or mixed episodes that happen with bipolar | disorder."
2024-02-29 22:35:00,FOXNEWSW,10,FOXNEWSW_20240229_220000_The_Five/start/2100,PROGRESSIVE PRAISE aﬁannﬂﬁ. ' KAMALA HARRIS DEFENDS SOFT-ON-CRIME DA POLICIES
2024-02-29 22:35:00,MSNBCW,42,MSNBCW_20240229_210000_Deadline_White_House/start/5700,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nFORMER PRIME MINISTER. OF AUSTRALIA"
2024-02-29 22:36:00,BBCNEWS,13,,[O ENEWS\nCounting under way in Rochdale by-election\n[O NEWS\nLabour. [O NEWS
2024-02-29 22:36:00,CNNW,4,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2160,Individual responses to therapy may vary.\nVRAYLAR is approved in adults to treat depressive episodes that happen with bipolar | disorder (bipolar | dep!. and for the short-term treatment of manic or mixed episodes that happen with bipolar | disorder.
2024-02-29 22:36:00,FOXNEWSW,15,FOXNEWSW_20240229_220000_The_Five/start/2160,PROGRESSIVE PRAISE aHannﬂﬁ. KAMALA HARRIS DEFENDS SOFT-ON-CRIME DA POLICIES
2024-02-29 22:36:00,MSNBCW,64,MSNBCW_20240229_210000_Deadline_White_House/start/5760,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\"
2024-02-29 22:37:00,BBCNEWS,24,,Follow live at bbc.co.uk/newﬁsr\nCounting under way in Rochdale by-election
2024-02-29 22:38:00,BBCNEWS,14,,Counting under way in Rochdale by-election\nFollow live at bbc.co.uk/newg\nPolitical Correspondent. [O ENEWS
2024-02-29 22:38:00,MSNBCW,6,MSNBCW_20240229_210000_Deadline_White_House/start/5880,INGREZZA is approved to treat adults with TD movements. Available by prescription only.
2024-02-29 22:39:00,BBCNEWS,13,,Counting under way in Rochdale by-election\nFollow live at bbc.co.uk/news
2024-02-29 22:39:00,CNNW,40,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2340,PENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES
2024-02-29 22:39:00,FOXNEWSW,9,FOXNEWSW_20240229_220000_The_Five/start/2340,mber Sax. . 2 of Capt. John Sax
2024-02-29 22:40:00,CNNW,57,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2400,PENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES\nPENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES. . Larry Malinconico | Pennsylvania Voter
2024-02-29 22:41:00,CNNW,58,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2460,PENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES\nPENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES. . Pat Levin | Pennsylvania Voter
2024-02-29 22:41:00,MSNBCW,18,MSNBCW_20240229_210000_Deadline_White_House/start/6060,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. . REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nSENATE REPUBLICANS BLASTED FOR WANTING. TO APPEASE PUTIN TO END UKRAINE WAR\nFMR. UNDER SECRETARY OF STATE. RICK STENGEL FOR PUBLIC DIPLOMACY\nFMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. l REVERENCE FOR PUTIN IS \""REALLY CREEPY\"
2024-02-29 22:42:00,BBCNEWS,19,,Follow live at bbc.co.uk/news\nCounting under way in Rochdale by-election
2024-02-29 22:42:00,CNNW,55,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2520,PENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES\nPENNSYLVANIA SENIORS SOUND OFF ON BIDEN'S & TRUMP'S AGES. . John King @W Chief National Correspondent
2024-02-29 22:42:00,FOXNEWSW,10,FOXNEWSW_20240229_220000_The_Five/start/2520,HUNTER BIDEN DEPOSITION TRANSCRIPT RELEASED
2024-02-29 22:42:00,MSNBCW,61,MSNBCW_20240229_210000_Deadline_White_House/start/6120,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. . REVERENCE FOR PUTIN IS \""REALLY CREEPY\"
2024-02-29 22:43:00,BBCNEWS,20,,Counting under way in Rochdale by-election\nFollow live at bbc.co.uk/news
2024-02-29 22:43:00,FOXNEWSW,27,FOXNEWSW_20240229_220000_The_Five/start/2580,"BREAD BRIBE. NEWSOM EXEMPTS BILLIONAIRE BUD FROM FAST FOOD WAGE HIKE\n\""THIS IS A BIG DEAL\"". FLASHBACK: NEWSOM HYPES UP NEW CALIFORNIA MINIMUM WAGE"
2024-02-29 22:43:00,MSNBCW,47,MSNBCW_20240229_210000_Deadline_White_House/start/6180,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. . REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nFMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. REVERENCE FOR PUTIN IS \""REALLY CREEPY\""\nPRESIDENT, LEADERSHIP CONFERENCE. MAYA WILEY ON CIVIL & HUMAN RIGHTS"
2024-02-29 22:44:00,CNNW,10,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2640,"Can be taken alone or with lithium or valproate.\nCAPLYTA is not approved for dementia-related. psychosis or for people under 18.\nMost common side effects include sleepiness,. dizziness, nausea, and dry mouth.\nAvailable by prescription only."
2024-02-29 22:44:00,FOXNEWSW,14,FOXNEWSW_20240229_220000_The_Five/start/2640,"\""THIS IS A BIG DEAL\"". FLASHBACK: NEWSOM HYPES UP NEW CALIFORNIA MINIMUM WAGE\nALEA SIALKN. NEWSOM SPOKESPERSON\nGREASY GAVIN GIVES AWAY EXEMPTIONS TO RICH DONORS"
2024-02-29 22:44:00,MSNBCW,29,MSNBCW_20240229_210000_Deadline_White_House/start/6240,"FMR. AUSTRALIAN PRIME MINISTER: TRUMP'S. . REVERENCE FOR PUTIN IS \""REALLY CREEPY\"
2024-02-29 22:45:00,CNNW,4,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2700,Screen images simulated.
2024-02-29 22:46:00,BBCNEWS,22,,Counting under way in Rochdale by-election\nFollow live at bbc.co.uk/news\nFollow live at bbc.co.uk/newrsr
2024-02-29 22:46:00,MSNBCW,43,MSNBCW_20240229_210000_Deadline_White_House/start/6360,RenewalbyAndersen.com\nRenewalbyAndersen.com n
2024-02-29 22:47:00,BBCNEWS,35,,Counting under way in Rochdale by-election\nFollow live at bbc.co.uk/newrsr\nFollow live at bbc.co.uk/news
2024-02-29 22:47:00,CNNW,7,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2820,"MesoBook.com 8OO-872-49(\nBIDEN, TRUMP DELIVER DUELING SPEECHES AT THE BORDER"
2024-02-29 22:47:00,MSNBCW,16,MSNBCW_20240229_210000_Deadline_White_House/start/6420,RenewalbyAndersen.com
2024-02-29 22:48:00,BBCNEWS,13,,Follow live at bbc.co.uk/newg\nCounting under way in Rochdale by-election\nFollow live at bbc.co.uk/new;
2024-02-29 22:48:00,CNNW,62,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2880,"BIDEN, TRUMP DELIVER DUELING SPEECHES AT THE BORDER"
2024-02-29 22:48:00,MSNBCW,19,MSNBCW_20240229_210000_Deadline_White_House/start/6480,| GOP'S DEFENSE OF IVF DOESN'T MATCH ITS ACTIONS\n(R) MISSOURI
2024-02-29 22:49:00,BBCNEWS,31,,Follow live at bbc.co.uk/news\nCounting under way in Rochdale by-election
2024-02-29 22:49:00,CNNW,37,CNNW_20240229_220000_The_Lead_With_Jake_Tapper/start/2940,"BIDEN, TRUMP DELIVER DUELING SPEECHES AT THE BORDER\nBIDEN, TRUMP DELIVER DUELING SPEECHES AT THE BORDER. . Lee Carter | Strategic Communications Expert\nBIDEN, TRUMP DELIVER DUELING SPEECHES AT THE BORDER. . Lee Carter | Former Republican Strategist & Pollster"
2024-02-29 22:49:00,MSNBCW,31,MSNBCW_20240229_210000_Deadline_White_House/start/6540,| GOP'S DEFENSE OF IVF DOESN'T MATCH ITS ACTIONS\n| REPUBLICAN SENATOR BLOCKS BILL TO PROTECT IVF
2024-02-29 22:50:00,BBCNEWS,18,,Follow live at bbc.co.uk/newg\nCounting under way in Rochdale by-election
